Time;RPS
352;85.03768745174351
353;86.54156026291648
354;84.90619615896578
355;83.049550159188
356;83.38813632432971
357;81.99536471521549
358;82.664605643324
359;80.92191338844289
360;82.09125504716386
361;82.51808483383796
362;81.84251290476949
363;83.23658734302177
364;81.53601834046728
365;82.6871260068541
366;81.60657026704257
367;81.46561758037252
368;81.91883123898552
369;80.19393782590656
370;80.24744646889671
371;79.74723615103203
372;79.72167647844516
373;80.10899873671342
374;79.40843215496383
375;80.32553832957349
376;78.42549755483907
377;77.28405167530764
378;79.51854961795128
379;78.04949246263575
380;78.34065151835748
381;78.86362931476667
382;76.80644238582514
383;77.48400145438538
384;74.71821133576283
385;75.2766023136755
386;77.47508758084794
387;76.62515045025563
388;77.48267796420076
389;77.01977751691932
390;75.22072119712787
391;75.74809438794126
392;75.86212487581396
393;75.37094894738304
394;72.70397072166229
395;74.63947289080247
396;75.77835489438884
397;75.7454354678337
398;74.1842845513813
399;72.59140558716652
400;73.18913971585545
401;72.67119977301223
402;74.21647541178321
403;74.1770542979537
404;74.73838335711174
405;71.64780189635623
406;73.28966816925136
407;72.81166515609962
408;73.3818059751559
409;72.57710990026185
410;73.32006480022756
411;72.66143591627389
412;72.85057663496909
413;71.43800821669605
414;73.1255839174079
415;71.16299952944563
416;71.91357546751604
417;71.82132010755821
418;71.97808223548665
419;71.49053260903337
420;73.27627015508627
421;71.5737529509348
422;72.23631337735529
423;72.13092617057102
424;68.81717020251443
425;71.36108127982736
426;71.43359217249692
427;70.27935475038817
428;71.64489532334638
429;70.27541735133147
430;70.68673205508861
431;69.7359185583003
432;71.72207646611125
433;69.91766371771017
434;69.15830562046108
435;69.33890548618578
436;69.03466366495681
437;69.45921054557138
438;68.93765628619835
439;71.5075946022592
440;70.16520494717491
441;69.57223443871456
442;69.46711060147238
443;69.2559329874778
444;69.4511017264336
445;70.19844894210719
446;69.78974817769895
447;70.09070598506578
448;73.0169678949506
449;72.50610206427696
450;67.53585331900277
451;68.626629402301
452;70.17741533568866
453;70.47587755421458
454;71.73418850667574
455;70.07792928631002
456;69.94145210263358
457;70.70366714227846
458;70.2317606063868
459;70.93858553227544
460;69.37083138107621
461;69.35851690276269
462;71.4414766117889
463;71.16930979921648
464;72.35100320357158
465;71.03960362434466
466;69.311724527974
467;69.4795919724692
468;70.9027925935939
469;69.9788133460525
470;70.30653534681107
471;70.56940431071249
472;71.8772101003194
473;70.65106909799337
474;69.80387662023537
475;70.57815048560946
476;72.1304760081814
477;70.24190105578518
478;70.39951251117441
479;72.0142110681696
480;70.2509079626016
481;70.91685261817413
482;71.17480360041182
483;71.71808570317977
484;74.0465574750298
485;71.25661012767398
486;73.11150000758923
487;72.23252874064555
488;73.8932274555992
489;73.10563864634399
490;73.17018236348905
491;73.8489196462544
492;75.00275671155758
493;74.31098382122467
494;73.12264463130366
495;73.51412493266626
496;74.0258420492254
497;74.21225874955444
498;73.0726470158022
499;72.78467774015843
500;73.66148342352388
501;74.32138284507265
502;74.34821207883196
503;75.94726566521035
504;74.0998036928519
505;74.87101782903133
506;76.57069156643347
507;76.39096478437051
508;75.61152179231024
509;75.78659962887731
510;75.73583492798619
511;74.71776451989666
512;76.47598088613591
513;76.8384329102703
514;76.59406775510068
515;77.62503632715979
516;78.49255096277008
517;77.489872273436
518;76.6280360757946
519;77.18433946037985
520;78.36722512103722
521;78.44191244502308
522;77.34378672273698
523;79.30728443581482
524;79.03368275719855
525;78.99976851209037
526;79.48017496367261
527;79.56278553204069
528;79.99522448393948
529;78.85495288144531
530;79.44934924414738
531;81.85555950398567
532;79.92721759773508
533;82.13133808446955
534;81.45934660083354
535;80.09977151208389
536;81.24582991644124
537;83.6033237007882
538;81.91615231742601
539;82.75847436776624
540;82.43461556693562
541;81.45810159796636
542;83.47418582547488
543;81.42094857431665
544;82.48525785155347
545;84.0276373236107
546;84.28837196592107
547;84.70266994992356
548;84.67734385001324
549;83.95061402355891
550;86.35037590142527
551;84.36000405988895
552;86.22162361935115
553;86.7489839316792
554;85.55885696822227
555;86.17138090037041
556;87.0057546105972
557;86.730670485696
558;87.95391503436822
559;87.80402097800037
560;84.98374399305779
561;87.3805046841141
562;89.59058489029033
563;89.87007870317584
564;89.56246567043578
565;89.44741799899388
566;90.79510934702054
567;87.76680780811043
568;91.25240517112199
569;91.21750399450328
570;91.89409014773642
571;92.2933161615235
572;91.51832794973602
573;90.8861330800699
574;91.02863611884037
575;91.2507020837328
576;93.96243179267334
577;91.72381343487231
578;94.73177782616983
579;95.27737415957526
580;95.55732384625482
581;95.43712197426794
582;96.70307867190958
583;94.52533700030598
584;94.25842918283703
585;94.7894017287383
586;94.84937912777337
587;95.3500672710206
588;95.87067370717011
589;95.62938672118449
590;95.40013913340698
591;97.1544971133757
592;97.92838988367279
593;98.12395383743737
594;97.52687002538774
595;97.78214583287023
596;98.12890921484743
597;100.46740499451661
598;98.88214636520152
599;100.506023991531
600;100.51500279233989
601;100.9234856644667
602;99.64517222352555
603;100.95566692783662
604;102.36917409645281
605;102.49370296099087
606;100.25979564815847
607;101.7632669295058
608;101.57688664980611
609;104.49620204444753
610;103.94203013340388
611;103.38423895283638
612;103.28244645560494
613;103.93897438548044
614;105.836444562403
615;102.34944906178637
616;104.87905539097306
617;106.6530667198501
618;105.86524929522601
619;105.71742176219664
620;103.63062519055444
621;105.73315128750818
622;107.33388290125343
623;107.32099041727004
624;106.46648286442047
625;108.96596851952114
626;108.3309852187872
627;108.33341935615711
628;108.73407502416657
629;109.06561746493489
630;109.51607233040583
631;110.57914153877483
632;111.5517524515784
633;111.70555276067323
634;110.77699361311919
635;110.56949715747052
636;109.80945938220876
637;113.32950156546345
638;111.94809238921965
639;113.59650744440704
640;112.02447593047593
641;111.07204574771602
642;110.97347695702301
643;110.9290486708459
644;113.17447941582572
645;113.0853384845421
646;112.65376259590424
647;115.6240705829735
648;113.88816856379465
649;113.93678056199649
650;115.69215047755273
651;114.39235180522743
652;114.4509555495583
653;116.64598197009782
654;117.79230195168573
655;117.72386895568368
656;116.95570197955784
657;117.81965697635573
658;118.8295902173404
659;117.51513099627492
660;118.73485565821848
661;117.8125937214261
662;118.19973158952921
663;117.14191355206992
664;119.09529682047324
665;118.75576779938521
666;120.21754354452052
667;121.62128215550759
668;118.45892618760654
669;119.83852139415536
670;121.98633187013704
671;121.67088160914254
672;120.89007366226876
673;121.21078745244432
674;121.17095933367175
675;122.27757156167476
676;121.17622555184981
677;121.71744889720699
678;123.03370957174968
679;123.77789586943767
680;122.3405950150347
681;122.91176859602325
682;121.47884852223362
683;121.15683449187063
684;122.95047372374196
685;122.6503724091276
686;124.32713487207647
687;125.77710947908741
688;124.44490146623066
689;124.33673936674145
690;123.55404324346011
691;124.74062347326421
692;123.95546873478433
693;124.41269828570226
694;126.33773025225202
695;124.23167438046018
696;124.31442069734727
697;125.37355627806906
698;126.13848226631026
699;125.03880059039668
700;124.94232928833895
701;126.36815272363562
702;127.01106449382252
703;126.5552029975276
704;126.12850599066563
705;126.41008197572367
706;128.28433406990277
707;128.29312665663625
708;126.98716060164749
709;128.32649959390434
710;126.24482302469572
711;126.4925774029803
712;128.24875720083875
713;128.13455254941513
714;127.05759531653439
715;128.91689191816906
716;128.17057804949062
717;130.3166582464159
718;128.8229249385432
719;128.461401125165
720;127.78358077239703
721;128.2166400852973
722;127.76979254719743
723;128.5743948347103
724;128.20183397611046
725;128.75993623111768
726;127.76549599048984
727;129.94774338120243
728;127.80020503412595
729;128.73183984761934
730;130.11945699870327
731;129.74943966403336
732;127.48835157312418
733;129.1286674983795
734;128.37610324216172
735;127.76817149690051
736;129.66523972161596
737;127.9041062338544
738;129.94091666572984
739;129.7043150279819
740;128.7248740362111
741;128.55858202757437
742;130.9205497700785
743;130.008346472625
744;130.10142832363164
745;129.04933973791867
746;130.60669675010968
747;131.2992233338831
748;129.3993275867843
749;130.15169079199842
750;128.62508869223345
751;128.975370635938
752;127.9701271230454
753;129.0809327396579
754;131.95456853715194
755;130.9921115048496
756;130.23761980386854
757;128.03427770663467
758;129.63473559074558
759;129.41867937690205
760;130.3034181465574
761;131.15960005868223
762;130.55564708235553
763;128.85720167626468
764;128.96994597467244
765;130.61979148106468
766;129.81256384292033
767;129.35536236365394
768;128.1678536423707
769;128.9599467794982
770;127.69024959100443
771;129.24009435332093
772;129.5401409963991
773;127.9108537966653
774;130.18243617015426
775;128.4131570908828
776;129.42662619184628
777;129.22507961554095
778;128.41812294686432
779;128.534993330549
780;128.61155873677876
781;128.1598348716187
782;127.8986402865683
783;128.28303107322512
784;128.78478042804167
785;128.23485500877067
786;127.56452670969156
787;129.01437567211798
788;126.85996446240031
789;126.73063591068907
790;126.43312739306137
791;126.625684456972
792;126.51282309247807
793;127.03353078394694
794;127.5032413383476
795;125.211573621703
796;126.64201540717097
797;128.45810105644787
798;125.68731240521683
799;126.61266868405403
800;126.7072472269813
801;128.34747309435937
802;126.95151969476126
803;125.92826541122442
804;126.59578646479291
805;125.40085455224023
806;127.31975926666819
807;124.28791914324131
808;124.59659929154334
809;124.04842115110544
810;125.6724036204552
811;123.75823602967078
812;123.65533672791996
813;124.88005092419913
814;124.05786953591333
815;123.07132720867335
816;121.45889178192675
817;122.21132337982797
818;125.36068901951361
819;123.0324731446608
820;121.8883193989811
821;122.30883381909092
822;122.29669394006217
823;121.32869323390302
824;121.71400971050126
825;121.27306666094204
826;120.10653084136815
827;120.62340889027173
828;121.05258722639225
829;119.02757961457492
830;119.3551452533121
831;120.75897914016043
832;120.65957032018352
833;120.08141038596884
834;119.20847092744948
835;117.89340235606772
836;117.77170081617056
837;119.05604578817086
838;119.8599155166477
839;117.92024256450456
840;115.51477203477017
841;116.47738142720364
842;115.25810418343707
843;117.2771212895792
844;115.72053112180147
845;115.98179593889782
846;115.65364834847888
847;115.42864939026872
848;114.83270175582332
849;115.19716615465988
850;116.41382795799497
851;115.24937509350761
852;114.40487868254898
853;112.41355456540576
854;114.97889054844401
855;111.36403626901762
856;112.82305940797198
857;112.68658260652542
858;113.04666018993197
859;111.56271071418655
860;113.90338033961044
861;112.87205829997671
862;110.72929118362588
863;112.72153827745828
864;110.19245703350936
865;110.05931374592112
866;109.14260770322771
867;111.08593405375882
868;111.18492423876813
869;108.63570601729548
870;110.41566769416383
871;108.14443327002454
872;107.39550164294796
873;107.17112149929024
874;106.82693925742535
875;107.17335229545843
876;106.79596356808086
877;108.79481000924707
878;106.63859279208847
879;106.23103113312577
880;106.82508669940633
881;105.25120095854223
882;105.1107472521066
883;105.25660882606829
884;104.0717667237416
885;104.12946160740044
886;102.98818118170438
887;104.85581202162362
888;104.18179726410843
889;103.71871971513143
890;102.5105738113997
891;104.0502419453426
892;100.56264028472552
893;100.99314370584631
894;101.5620021963969
895;102.88155115129383
896;100.44912812178319
897;102.43214187257541
898;100.72902333134694
899;101.49939949477124
900;99.92215078685673
901;97.88271041452839
902;99.0056015843791
903;99.92403577995933
904;99.4350609823233
905;98.30996565209617
906;100.53219726551583
907;98.0165384911414
908;97.37096768319073
909;97.0126837644906
910;96.45915025158153
911;94.96904980838796
912;96.16050268246553
913;96.27611519715022
914;97.0040268829448
915;93.79624346832689
916;95.82862358886867
917;95.10315706156987
918;93.37458187051384
919;94.13301670092899
920;92.33967535593686
921;91.4229770692933
922;91.42555745545597
923;90.37200935501194
924;92.57923020329231
925;91.15658817865639
926;91.96490305524398
927;92.54486297343128
928;90.07782281499301
929;91.1300190111522
930;90.26949277759337
931;92.11956166876725
932;91.11111976548321
933;90.36682819703745
934;88.49055250716832
935;90.20337212382321
936;90.42316537705987
937;87.90580018599977
938;87.80098860936486
939;88.81931568607342
940;87.85436352977973
941;87.19428580049988
942;87.45951299185677
943;87.54859111754573
944;86.78503646828382
945;86.76259398232217
946;87.1415990831184
947;85.22302250282253
948;85.28300716288739
949;84.16628453641202
950;84.6909769170156
951;81.89414748158403
952;83.1651656507892
953;81.79273102188635
954;81.51130248834558
955;83.24478928124574
956;84.56333207532825
957;82.96403771295245
958;83.25441295098888
959;82.38339946940079
960;81.55563921004182
961;81.37870133075275
962;81.29698350280913
963;84.03391009989242
964;80.37138501073666
965;81.72609577250472
966;81.64012773665935
967;82.21102987508613
968;80.39974208838314
969;79.84077913306115
970;79.23668046581251
971;80.57411867071981
972;78.28731188979836
973;79.9961506348207
974;78.39540157710496
975;79.18094777338689
976;76.55416984242149
977;77.82586532840664
978;80.5403053763767
979;77.92133456414373
980;78.93577265226482
981;76.66163967831685
982;78.04684071420809
983;76.4368206593867
984;78.17771460130848
985;76.7248153244424
986;75.19718469363839
987;74.93282914890014
988;75.40826976565577
989;75.90091936610831
990;76.43165840237032
991;75.12217222617942
992;76.32645115938735
993;73.90411008683128
994;74.9062510227342
995;76.49528487322401
996;74.34470109654275
997;76.82225080815206
998;74.1973560112394
999;74.39575044551475
1000;72.11897997239285
1001;73.15996826835206
1002;73.04589186570993
1003;75.60105487839371
1004;71.46423778062695
1005;73.62225796845028
1006;72.08177200039677
1007;71.90314201274379
1008;72.84493509843233
1009;72.10099879991571
1010;71.60593556606169
1011;72.94536495333767
1012;71.62490756016928
1013;74.43981256976849
1014;71.5148200978234
1015;71.11605373577089
1016;71.29420347292121
1017;71.72027500530696
1018;71.45467558546397
1019;71.03834155607719
1020;72.11436687577071
1021;71.59250384649116
1022;71.4673695491865
1023;71.83750061471466
1024;72.64747598902241
1025;71.70380552106349
1026;71.5993388358323
1027;72.03868569917333
1028;71.64804670694687
1029;71.89831317844896
1030;70.76110941088787
1031;72.2653178070251
1032;70.35689380346548
1033;71.27760691885942
1034;70.51496826173165
1035;72.23332394878041
1036;70.21162193437435
1037;68.44861705118986
1038;70.9746444222947
1039;70.6091471710929
1040;69.83857143867777
1041;70.28715923767709
1042;69.46757249761568
1043;69.97122867732826
1044;68.71649137367817
1045;69.19543474534832
1046;70.05731025260131
1047;70.25033460410341
1048;69.4027319588138
1049;69.3691365864785
1050;69.59228836232944
1051;70.83058553855535
1052;69.84151751164674
1053;69.0205116158119
1054;69.8475850038567
1055;69.97711827273396
1056;70.67081823624706
1057;69.9059087001164
1058;69.64341428836838
1059;70.6593535330802
1060;70.30946115987602
1061;68.32872472619955
1062;70.4781712287262
1063;72.17381438002612
1064;71.0765426856085
1065;69.96847934658109
1066;70.66751897287783
1067;71.07823397652118
1068;70.4370392986189
1069;69.6431623112531
1070;70.50465839447386
1071;70.13778342819226
1072;71.11706834844067
1073;70.54056261341384
1074;71.66735188230275
1075;69.61256650538407
1076;71.229278624593
1077;71.88802159041488
1078;71.21654813504776
1079;69.92999331867107
1080;70.94696065032632
1081;70.6304440058869
1082;71.6135155964569
1083;71.9297372039511
1084;72.63147613147456
1085;69.07119599098753
1086;71.93205544983742
1087;72.91766965982659
1088;72.77025424582213
1089;72.26317109565439
1090;72.4385638474895
1091;69.9996792273052
1092;73.04086093744104
1093;72.5053823060266
1094;71.16891015111301
1095;71.15426086829807
1096;73.44371492167568
1097;73.92172963996394
1098;74.35829741853863
1099;73.14544169199708
1100;75.8723065502676
1101;76.80719895605719
1102;72.56956998807294
1103;75.88540430755661
1104;75.92060223586125
1105;75.78915643201485
1106;74.07680826699654
1107;74.55774744761884
1108;76.13323448900067
1109;74.58867696684007
1110;74.79127415213532
1111;76.75227164999448
1112;77.5461737777051
1113;76.75663061333745
1114;74.9568703712401
1115;76.01316545478522
1116;76.88944694987609
1117;77.7327499480459
1118;76.55071696244444
1119;77.92239263344396
1120;78.0332852206632
1121;78.70707499421727
1122;79.62790230195458
1123;78.52045235873142
1124;77.89739815351413
1125;79.75819468398295
1126;77.55617427735115
1127;78.53046026588952
1128;79.89416692849889
1129;79.62203764178031
1130;80.98595869145254
1131;80.28060917354638
1132;80.08777639522488
1133;80.24587007239411
1134;81.18411560798755
1135;80.00651874660495
1136;82.52789003083905
1137;83.17741810733307
1138;83.57649557814476
1139;82.04682470523018
1140;82.50617233991105
1141;84.02327443581333
1142;84.16049169809871
1143;83.39032049129594
1144;83.75642958804656
1145;82.25048812737595
1146;82.76489943831437
1147;83.65081638760338
1148;84.13958908519027
1149;86.20851548389098
1150;83.756860027938
1151;85.44073447890808
1152;86.98639254766854
1153;87.52373487563572
1154;84.61126228889661
1155;87.01575636511839
1156;87.61008319741462
1157;87.40015680257055
1158;88.67130826963454
1159;86.58285308337587
1160;87.35543443406341
1161;85.62326831860605
1162;89.32545400385223
1163;87.9053985009591
1164;88.09661409135423
1165;89.58051577340568
1166;89.44901184057812
1167;89.10192251876552
1168;89.93221823548593
1169;92.36765460688025
1170;89.85896740210988
1171;90.89505074408926
1172;91.81401855436351
1173;93.18633939798534
1174;92.66045596039987
1175;92.6734576842307
1176;94.07878386684789
1177;92.00761815911046
1178;92.5203945035476
1179;93.28448915519219
1180;94.84232404506878
1181;93.16808880746703
1182;93.62982681198856
1183;93.77455818218121
1184;94.12096448850059
1185;96.05998411766258
1186;94.26662635152773
1187;96.85547835863105
1188;96.36029817286538
1189;97.04046443120852
1190;97.90861093760151
1191;96.74929736325637
1192;97.73162967256869
1193;97.23860112778544
1194;100.6035726705316
1195;98.21724666608883
1196;99.2031008642078
1197;98.01107002869817
1198;98.83384788127336
1199;102.88227929877444
1200;100.8766643327084
1201;99.5267583045846
1202;99.9252304437925
1203;101.15504947583457
1204;102.62129805245739
1205;103.2187930269904
1206;102.03852351040743
1207;101.40916900666366
1208;101.25576785217493
1209;104.13758962245258
1210;102.8481467980052
1211;103.56094480883618
1212;103.94118747021646
1213;103.01807276056081
1214;105.90084294832005
1215;104.10207577068131
1216;106.06979280831587
1217;104.95173509795677
1218;105.49812203997398
1219;106.02977220579928
1220;105.52215627076534
1221;104.93496608707544
1222;105.4748814586582
1223;106.80508611447108
1224;106.86327284692798
1225;107.50870932054565
1226;108.36848749200205
1227;108.83183069940026
1228;108.53849292548036
1229;109.04856596087974
1230;110.73809466008039
1231;110.54508549873766
1232;111.87885888934845
1233;110.3976568137044
1234;112.77488984627658
1235;111.53142710984635
1236;108.29602836630906
1237;109.93396555889605
1238;110.17450618049502
1239;110.04523189378132
1240;113.55978675722196
1241;112.2950758802283
1242;113.24093508449982
1243;114.3399346284916
1244;114.23786344916002
1245;114.68508117085146
1246;114.49171269353387
1247;114.01979071715581
1248;114.25798938652588
1249;114.28990178856269
1250;114.81576025130589
1251;116.18367836388332
1252;116.90923228785391
1253;115.90040101100807
1254;116.05614250261993
1255;116.95724898093795
1256;116.95625442325175
1257;118.35697429487296
1258;118.1055660097657
1259;118.26890023368995
1260;118.69483916693586
1261;119.24711850727311
1262;118.85260373540899
1263;118.8081864078812
1264;117.76624143221379
1265;119.37561940658306
1266;119.64550918887205
1267;118.91744272106479
1268;120.98855186682097
1269;121.02316422602811
1270;121.6306862361331
1271;119.4864696663477
1272;121.89490703043425
1273;121.61811442634017
1274;120.62204356016427
1275;121.941670731398
1276;122.67183005243866
1277;123.09740683692043
1278;122.19909134321576
1279;122.64969752873553
1280;122.48514419221719
1281;122.69228183862958
1282;124.72220043036275
1283;122.70983232041672
1284;123.696514931006
1285;123.12645288496164
1286;123.46462053986458
1287;123.49977313971397
1288;122.92155852107457
1289;122.55425106772309
1290;124.46492584779479
1291;125.55488846379612
1292;126.56803493466391
1293;124.42018993194601
1294;125.25348795664796
1295;124.78889351716919
1296;125.18574545173936
1297;126.08732683665873
1298;124.18717600010835
1299;125.88575897386187
1300;126.94589623612781
1301;124.64796942362501
1302;128.75898403416753
1303;127.72037380639131
1304;126.1866368056685
1305;127.3239577264028
1306;126.97206141832588
1307;126.44378759869377
1308;127.07027280681295
1309;127.52966169518616
1310;127.38535531408861
1311;127.02594395446297
1312;127.36048970417193
1313;128.91078600708127
1314;128.96095234663824
1315;126.95163442590355
1316;129.5053137360073
1317;128.81526878502888
1318;127.72885839840474
1319;129.76765566971247
1320;128.01091709553506
1321;127.3307773627452
1322;129.42279059990884
1323;128.91079938607862
1324;128.76682147702945
1325;128.5772463538943
1326;128.85734861466221
1327;130.5854358859529
1328;129.04459007764552
1329;130.50931023847733
1330;130.12792359160053
1331;130.71119789861586
1332;128.57720414852193
1333;129.66207863130776
1334;129.7649797763335
1335;128.83201255874232
1336;130.10596657202393
1337;129.9512655687437
1338;128.72359753111527
1339;130.17950422418045
1340;129.86432012066692
1341;130.5312295021633
1342;127.59086063995467
1343;131.10487420094788
1344;127.89730290506623
1345;129.3072305727405
1346;131.2058700322836
1347;129.27312553018726
1348;130.78111349678122
1349;128.7109900717434
1350;130.3612644957598
1351;129.72950390329947
1352;128.93876674190165
1353;131.1358133893025
1354;131.0619910643051
1355;130.1813591971116
1356;129.46961600921733
1357;131.31687782952991
1358;130.34914452555938
1359;129.95040444146255
1360;131.49242408512788
1361;129.3780086821408
1362;129.55786153942648
1363;128.12352733178312
